x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,class
-5.5576,3.7413,-0.019986,1.2795,2.2548,-0.027926,0.54517,0.7604,1.041,0.61237,1
-5.7904,3.7802,-0.41133,1.3918,2.4336,-0.21254,0.57718,0.8539,1.0196,0.32614,1
-6.2157,3.0231,1.7729,0.9736,2.0171,-1.5252,1.4657,-0.14959,-0.39774,1.2443,0
-6.6302,2.6316,2.1507,1.3894,2.1058,-0.58557,1.4686,0.2809,1.3915,0.9971,0
-6.8062,2.4863,2.6841,1.132,2.2635,-1.6717,2.0193,-0.12688,-0.38138,1.2454,0
-4.7422,3.4869,1.3527,1.0177,1.093,-1.1446,0.14957,-0.20224,0.033503,-0.0053949,0
-5.7589,3.8394,1.7926,2.278,1.2953,0.0063341,0.20257,-0.7106,-0.81216,1.1295,0
-4.3504,3.1177,1.0573,1.0603,1.0699,-1.1713,-0.1762,0.096253,0.37333,0.63931,0
-4.2899,3.318,1.1169,0.89216,1.0991,-1.4752,-0.016569,0.51058,0.40182,0.97464,1
-4.4882,3.4231,1.2286,1.1833,1.1881,-1.4533,-0.099358,0.43717,0.36707,1.1831,1
-4.2738,4.0551,-0.68275,0.55631,2.2593,0.28219,0.038951,1.7197,-0.25116,0.046924,1
-4.379,4.1683,-0.69037,0.71013,2.2947,0.58198,-0.1532,1.4526,-0.16296,-0.1772,1
-5.5552,3.0995,1.2898,0.4433,2.338,-1.3526,1.006,0.59526,-1.3257,0.53865,0
-6.1667,2.4837,1.963,1.192,2.451,-0.46283,1.0416,1.0062,0.70379,0.29849,0
-6.2847,2.3003,2.5685,0.94011,2.5102,-1.5163,1.5733,0.57544,-0.99445,0.52295,0
-3.4636,3.6854,0.72922,0.43191,1.1461,-0.41615,-0.41126,0.58645,-1.1676,-0.52376,1
-3.4729,3.643,0.71757,0.60411,1.195,-0.12693,-0.58914,0.74039,-0.9277,0.50555,1
-3.2504,3.5742,0.6279,0.39149,1.1174,-0.53691,-0.47755,1.1091,-0.80518,0.41217,1
-3.5469,3.9483,0.82798,0.59966,1.2681,-0.44179,-0.54416,1.144,-0.89711,0.84812,1
-6.9073,3.9239,-1.2899,2.2391,1.9923,0.59321,1.0882,1.2188,-0.093934,0.14403,1
-7.1306,3.98,-1.0768,2.7105,1.9862,1.3686,1.0617,1.0748,0.49835,0.10581,1
-7.5526,3.2573,0.49947,1.8822,1.8545,-0.15108,1.7044,0.17314,-0.18507,0.43815,0
-7.8152,2.7954,0.94048,2.4912,1.7838,0.44396,1.6703,0.53779,1.0941,0.54327,0
-8.1114,2.7061,1.3341,2.183,2.0751,-0.27314,2.2654,0.27839,-0.24496,0.64235,0
-6.3162,3.6785,0.027285,2.3468,1.0362,0.57053,0.61831,0.10776,0.0727,-0.58841,0
-6.2198,3.7537,0.063366,2.2815,0.97413,0.72366,0.22086,0.33443,0.44116,0.43797,0
-5.9942,3.641,-0.091424,2.0659,1.0027,0.26025,0.3347,0.69723,0.47697,0.42008,0
-6.4474,2.6005,0.75792,2.339,2.5573,-0.79504,0.25044,0.88199,1.4346,-0.23328,1
-6.7639,2.8949,0.70012,2.5317,2.7509,-0.64123,0.12578,0.74899,1.5702,-0.44169,0
-6.6166,2.1583,2.3384,1.7178,2.0383,-2.2245,0.98095,-0.24178,-0.19348,0.29412,0
-6.1915,1.8682,2.9733,2.33,1.5889,-0.81725,0.66109,0.20461,1.7429,0.1155,0
-6.591,1.8178,3.2868,1.9502,1.9973,-1.8554,1.3965,-0.12067,-0.29305,0.43515,0
-5.0078,2.3044,2.4755,1.9732,0.78616,-1.7925,-0.91715,0.05236,1.3521,0.32538,0
-5.2596,2.5572,2.7249,2.2621,0.8608,-1.7665,-0.98026,0.057538,1.3539,0.58951,0
-3.8537,3.9846,-0.089419,0.97889,1.8414,0.19652,-0.35107,1.2725,0.34762,0.6842,0
-4.0531,4.3375,-0.13203,0.97793,1.9725,0.14678,-0.64764,1.2474,0.50178,0.49168,0
-2.8171,3.5982,1.6541,0.91349,0.33729,-0.64129,-0.97786,0.093848,-0.045077,0.10777,0
-3.7677,4.0779,2.0617,1.8399,0.48504,0.63121,-1.2672,-0.57765,-0.82558,1.0979,0
-2.6127,3.4146,1.4788,0.94047,0.40541,-0.61698,-1.1837,0.34419,0.21895,0.64101,0
-4.8302,4.4391,-1.7756,0.85963,2.9545,0.64126,0.30498,1.7108,0.38336,-0.24163,1
-5.21,4.7232,-1.862,0.94579,3.1332,0.95496,0.24891,1.6391,0.38879,-0.19448,1
-6.6492,3.4714,-0.3269,1.0436,3.7962,-0.051995,1.8285,1.1922,0.32626,-0.070005,0
-7.266,2.935,0.29607,1.617,3.8341,0.048249,1.831,1.3784,1.5367,-0.23708,0
-7.5607,2.8301,0.6737,1.4275,4.1432,-0.50684,2.4419,1.0958,0.48244,-0.11485,0
-4.8547,4.6165,-1.2488,0.7042,2.7471,0.6036,0.16842,1.2583,0.30395,-1.048,1
-4.877,4.5729,-1.2226,0.78004,2.8143,0.92269,-0.14344,1.3292,0.58525,0.14459,1
-4.7848,4.7689,-1.1364,0.74643,2.7858,0.41633,-0.13081,1.7936,0.67105,0.38943,1
-5.0099,4.7204,-0.12192,2.0946,2.387,1.4578,-0.65305,0.71253,0.13949,1.3302,0
-6.0056,3.3784,2.162,1.808,1.9733,-0.54284,0.28601,-0.65813,-0.95473,1.7681,0
-6.285,2.6078,3.1691,2.6763,1.7015,0.41987,0.072957,-0.34979,1.434,1.4879,0
-6.6738,2.5706,3.4544,2.2743,2.099,-0.6056,0.77032,-0.67781,-0.58657,1.8138,0
-3.734,4.0875,2.0362,1.9754,0.46624,0.51208,-1.4296,-0.68083,-0.42117,0.83932,0
-3.4212,3.9149,1.7812,1.7311,0.42337,0.20546,-1.3858,-0.009875,-0.054478,1.4584,0
-3.3864,3.9267,1.803,1.6875,0.43325,0.11138,-1.3882,0.061864,-0.023276,1.5667,1
-3.3829,3.9562,1.8054,1.6661,0.44622,0.074436,-1.3717,0.084576,-0.020086,1.5176,1
-4.6199,4.8371,-0.53908,0.69261,2.0453,0.015227,0.32434,1.5051,0.38317,1.4146,1
-4.6293,4.8642,-0.80575,0.64657,2.046,-0.19817,0.046262,1.3544,0.48612,1.1425,1
-5.8209,3.8351,1.566,0.54422,1.9614,-1.7693,1.2141,0.42607,-0.5618,1.8698,0
-6.4934,3.3107,2.0596,1.2175,2.1569,-1.0149,1.2174,0.77565,1.4135,1.6005,0
-6.6326,3.1319,2.6218,1.0184,2.259,-2.0049,1.7271,0.42078,-0.32134,1.845,0
-3.7155,4.4864,0.79425,0.43038,0.84515,-1.1647,-0.23391,0.46542,-0.48067,0.66738,1
-4.8081,4.9035,1.0385,1.4681,1.0974,0.31818,-0.17989,-0.29397,-1.5254,1.8831,0
-3.4865,4.1342,0.56462,0.55354,0.89282,-0.98115,-0.44189,0.60803,-0.23826,1.3734,0
-3.3288,4.1476,0.5697,0.33253,0.8166,-1.3374,-0.23573,0.94862,-0.17718,1.1752,1
-3.5333,4.4133,0.66204,0.51235,0.92077,-1.3244,-0.33256,0.96636,-0.22973,1.604,1
-7.336,0.32353,-1.3227,0.82891,-0.35188,-1.3603,-1.8458,2.8851,-2.8248,1.7744,0
-8.9426,-0.37524,-1.9034,2.3963,0.34858,-0.58298,0.00088403,3.0536,-1.2968,1.7603,0
-8.6085,0.33037,-0.31772,1.374,-0.31275,-1.0152,-2.1886,1.6331,-2.0424,2.4763,0
-8.5015,0.98724,-0.063646,1.8808,-0.72953,-1.2985,-1.6816,0.96202,-1.6338,1.9647,0
-8.9866,0.33228,-0.37856,2.0056,-0.79575,-1.1118,-1.919,1.5527,-2.047,2.3049,0
-10.5689,-0.21164,-1.3069,3.3117,0.26885,-0.22969,-0.15148,2.1296,-0.76953,2.1509,0
-7.7812,1.2804,0.16794,1.3429,-0.57998,-0.56128,-1.6043,0.85108,-1.9482,1.6103,0
-8.4202,0.61549,-0.32692,1.4409,-0.47802,-0.37118,-1.9101,1.3934,-2.5847,2.0076,0
-9.6413,0.12458,-0.99095,2.5824,0.28968,0.14471,-0.20373,1.9894,-1.1172,1.8459,0
-8.7013,0.90195,0.54504,1.6413,-0.66523,-0.63927,-1.7546,0.95404,-1.8112,2.0202,0
-8.7756,-1.3672,-0.91747,1.2284,-0.32304,-2.5315,-1.6623,3.1356,-2.0493,1.7851,0
-9.4102,-0.87656,-0.038328,1.7519,-0.45312,-1.4313,-2.044,1.9339,-1.6798,2.3376,0
-9.9607,-0.95071,-0.1185,2.7473,-0.59506,-1.6653,-1.4147,1.8118,-1.6352,2.4092,0
-9.9884,-0.42184,0.68232,2.9497,-0.75355,-0.94478,-1.5412,1.303,-1.3536,2.597,0
-9.6133,-1.1368,0.13622,2.3829,-0.33304,-1.1545,-1.2277,1.6364,-2.1387,2.0362,0
-9.6289,-0.40069,0.88829,2.3266,-0.52936,-0.77419,-1.1755,1.0861,-1.6256,2.038,0
-8.4722,-0.74477,-1.2656,0.69231,-0.39669,-1.9457,-2.4049,3.2733,-2.7037,2.0419,0
-9.3109,-2.0358,-0.72138,1.8543,-0.090635,-3.099,-1.1424,3.3805,-2.0294,1.7256,0
-9.8449,-0.56933,-0.63053,2.1078,-0.79824,-1.1897,-2.301,2.4331,-2.5462,2.7258,0
-9.8549,-0.14202,0.41919,2.5966,-0.87913,-0.69096,-2.1987,1.793,-1.938,2.7307,0
-9.3996,-0.55085,-0.46942,1.5677,-0.55064,-0.71257,-2.1891,2.039,-2.937,2.3722,0
-9.4575,-0.12133,0.51444,1.8602,-0.72647,-0.35715,-2.2338,1.5559,-2.2882,2.3049,0
-9.1415,0.39448,-0.22802,0.78281,-0.67227,-1.4151,-2.7916,2.5495,-2.0301,1.9137,0
-9.7737,-0.79659,0.53849,2.0611,-0.36707,-2.4123,-1.519,2.3169,-1.1067,1.6036,0
-9.4903,0.74224,0.92294,1.796,-0.8866,-0.15706,-2.6118,0.9985,-1.8123,2.202,0
-3.3845,1.3043,0.18532,-0.57162,1.0313,-2.492,-0.25756,0.96674,0.92419,0.33408,0
-3.681,0.83208,0.52057,-0.89664,0.63648,-2.2157,-0.96101,0.74511,0.54751,-0.37058,0
-4.5087,1.6329,0.14811,-0.7361,1.2655,-2.5523,-0.87797,1.7955,0.36607,0.99076,0
-3.199,0.51679,0.20475,-0.88551,0.56443,-2.0323,-1.0926,0.87113,0.72422,0.16807,0
-3.8924,0.63483,-1.0345,-0.9844,0.13365,-2.4899,-0.089788,1.0374,0.28898,0.054653,0
-4.1857,0.8415,-0.38375,-1.1822,1.0176,-2.5056,-1.021,1.6811,0.27416,0.66302,0
-6.159,1.1824,-0.11617,0.24032,2.0955,-0.65702,0.16875,1.1313,1.7369,0.27626,0
-5.5624,0.63392,0.38165,0.51206,-0.10702,-2.6916,-0.35204,1.5808,0.1806,0.28778,0
-4.7657,-0.12647,0.45115,-0.94658,0.80915,-2.4607,-1.5718,2.0888,1.1369,1.0355,0
-5.6581,-0.59395,1.8097,1.0836,-1.0565,-2.2603,-1.0147,1.7609,1.2272,0.26991,0
-6.2395,0.63806,-0.20027,-0.42327,0.44603,-1.2428,-0.54647,0.57139,1.6238,-0.59002,0
-7.5565,1.176,-0.75406,0.18524,1.1948,-0.92186,-0.24913,1.9437,1.4513,1.4637,0
-5.7102,0.40647,-0.54897,-0.68674,0.34237,-1.4451,-0.91569,0.92876,1.7941,-0.016422,0
-6.3222,0.36514,-2.193,-0.61435,0.01591,-1.8306,0.61607,1.1743,1.0557,-0.013811,0
-3.3787,-0.42236,-1.2668,-0.89517,0.23501,-1.8419,-0.40565,0.66952,0.78023,0.21837,0
-7.5637,0.82223,-1.601,-0.69812,1.254,-1.352,-0.47356,2.0267,1.3502,0.99586,0
-7.9158,0.42642,-0.85901,0.85862,1.518,-0.36055,0.43731,1.0454,2.0372,0.43748,0
-7.312,-0.0069692,-0.43731,1.5433,0.10197,-1.7272,0.37955,1.8743,1.4039,0.20948,0
-5.89,0.58758,-0.803,-0.40555,-0.70269,-1.5307,-0.27907,1.1484,1.9765,-0.21012,0
-4.5621,2.759,-0.19627,-0.80818,0.10872,-2.0608,0.51204,0.18758,0.98657,0.15552,0
-2.2112,1.4572,0.33797,-0.47384,0.55404,-1.7981,-0.18399,0.46135,0.64157,0.19587,0
-4.4448,2.5329,0.32629,-1.126,1.1937,-2.0205,-0.14455,0.65738,0.71484,0.2864,0
-6.0177,2.1783,0.25381,0.68247,2.3476,-0.18704,0.50435,0.1638,2.3614,0.58493,0
-5.862,2.2279,2.2355,1.557,-0.6619,-1.3341,-0.029703,0.11947,1.3049,0.48535,0
-5.4632,-0.022614,2.7306,0.81148,0.1524,-0.63495,-1.4139,-0.45544,1.8595,1.3648,0
-6.8157,0.44678,1.6926,0.95814,1.2829,-1.4416,-1.0001,1.202,1.3465,2.9334,0
-5.7662,0.76631,2.9461,0.78314,0.28001,-0.98366,-1.1437,-0.099172,2.2394,1.1648,0
-5.0835,-0.32262,2.273,0.67392,0.1396,-0.6365,-1.5658,-0.10981,2.0756,1.9589,0
-4.3287,-1.1687,0.7314,-0.46128,0.57797,-1.0563,-1.242,-0.21972,1.2361,2.2435,0
-6.4481,-0.033736,1.0976,0.68734,1.2753,-1.0805,-0.8916,0.94525,1.0623,2.6901,0
-7.4328,-0.32261,0.65877,1.4214,2.1284,-0.55363,0.28659,0.9119,2.5534,0.98134,0
-7.0504,-0.4231,2.7112,2.6081,-0.79986,-1.1472,-0.64505,0.52679,1.323,1.3649,0
-5.2717,-0.16625,2.0372,0.97047,-0.93904,-0.75654,-0.88001,0.10817,2.281,1.7431,0
-7.6619,3.0727,0.36805,-1.5965,1.806,-0.25005,0.61628,0.49156,1.2507,0.20341,0
-6.4726,3.9783,-0.16901,-2.2221,1.495,0.34125,0.5011,0.74173,0.82242,0.25182,0
-4.8291,3.2493,2.3165,-1.5194,-0.39472,-0.28838,-0.25782,-0.11339,0.40847,0.56633,0
-5.0417,3.3423,2.6962,-1.5535,-0.24073,-0.27894,-0.54217,-0.69538,0.32552,-0.16458,0
-4.7373,3.0998,2.3685,-1.4483,-0.32236,-0.16502,-0.33211,-0.21202,0.37027,0.62483,0
-5.7151,3.8686,1.6329,-1.2571,-3.3244,-0.17359,1.2077,0.063194,1.2626,1.0828,0
-7.2081,2.6754,2.2424,-0.43754,0.82921,1.3308,0.11486,-0.48568,2.4008,0.88213,0
-7.6355,2.7797,1.0021,-0.45757,1.8819,0.94558,1.391,0.47391,1.2338,0.49266,0
-4.8011,3.0659,2.2845,-1.6117,-0.41403,-0.144,-0.35334,-0.21008,0.43571,0.61156,0
-5.0159,3.1698,2.67,-1.6395,-0.25479,-0.14567,-0.63496,-0.78786,0.34242,-0.11563,0
-4.7099,2.9201,2.3385,-1.5381,-0.33973,-0.024952,-0.42789,-0.30666,0.40088,0.67318,0
-5.6903,3.7007,1.6111,-1.3393,-3.3543,-0.032792,1.1398,-0.032901,1.2858,1.129,0
-7.6199,2.8157,0.34094,-1.6711,1.7471,0.0090847,0.56023,0.30063,1.1609,0.26832,0
-6.436,3.7301,-0.18749,-2.3003,1.4437,0.57556,0.43574,0.56101,0.73799,0.34441,0
-6.8722,2.315,1.8055,-0.93337,0.81675,1.0363,0.038655,-0.1239,2.8414,0.22322,0
-4.7943,3.0152,2.2991,-1.5924,-0.44555,-0.062963,-0.3298,-0.29384,0.3304,0.65052,0
-5.675,3.6096,1.6141,-1.3359,-3.3621,0.067199,1.1331,-0.12947,1.1787,1.1425,0
-7.1491,2.3591,2.1845,-0.51544,0.75966,1.5986,0.056545,-0.73631,2.2885,0.84123,0
-7.5829,2.4986,0.95708,-0.55246,1.7905,1.2288,1.3066,0.23131,1.1424,0.50441,0
-6.3746,3.7,0.5711,-1.8062,1.5289,1.2554,0.56369,0.73815,0.86907,0.69708,0
-4.9302,2.6503,2.5016,-1.5543,-0.079175,-0.21252,-0.62005,-0.44993,0.5774,0.82125,0
-4.9232,2.7831,2.5154,-1.6064,-0.15661,-0.58907,-0.52245,-0.11509,0.68433,0.93423,0
-4.8065,4.3486,0.030352,1.9707,2.1259,1.4625,-0.63889,0.62238,0.04104,1.4137,1
-6.1645,2.5107,-0.1178,0.98543,2.6241,-0.9112,-1.0035,-0.76218,1.8922,0.78803,0
-7.0555,2.0268,-0.94762,2.0582,3.4942,-0.74023,-0.20352,-0.43163,1.7582,0.79537,0
-6.9513,2.8761,0.026843,1.6852,2.9045,-0.6066,-0.5861,-1.0164,0.96961,0.49833,0
-6.7914,2.4737,-0.91596,1.542,3.0936,-0.91956,-0.44071,-0.97837,1.0257,1.002,0
-6.9042,2.9802,0.22188,1.4424,2.9024,-0.64086,-0.93322,-1.2346,1.6099,0.12227,0
-6.5343,2.5413,0.13908,0.98178,2.7158,-0.52916,-0.87217,-1.2172,1.5391,0.59607,0
-7.7202,2.4752,-2.0058,2.1407,4.5165,-0.055727,0.35416,-0.052011,1.4605,0.70493,0
-6.9591,2.4584,-1.1134,1.7385,3.5347,-0.406,-0.35375,-0.39533,1.6261,0.78559,0
-6.5479,2.7214,0.010111,1.4449,2.7184,-0.80073,-0.89185,-1.1808,1.3755,0.15978,0
-6.6201,2.5812,-0.18943,1.241,2.7489,-0.71354,-0.70982,-1.4698,1.0232,0.56761,0
-7.4671,2.6385,-0.88712,2.3658,3.476,-0.29868,-0.4375,-1.2634,1.6791,0.84393,1
-6.8861,2.8623,0.22191,1.279,2.8708,-0.48509,-0.75728,-1.1392,1.2796,0.47623,0
-7.1735,2.7321,-0.54193,2.0637,3.114,-0.53151,-0.74889,-1.5029,1.2942,0.82008,0
-6.9337,1.2956,1.4504,0.11132,2.6998,-1.8139,2.1783,0.63568,2.6454,-0.64363,0
-7.204,0.97331,1.2325,0.32106,2.9267,-1.838,2.4041,0.65293,3.0464,-0.5682,0
-7.0356,1.372,1.239,0.31201,2.9478,-1.3939,2.4403,0.78064,2.9303,-0.74849,0
-7.2109,1.0529,0.95773,0.2248,2.9925,-2.1226,2.5021,0.49779,2.5355,-0.57587,0
-6.3586,2.2725,0.47528,-0.31318,3.0229,-1.196,2.1768,0.48967,1.4435,-0.33009,0
-6.6216,0.71306,2.5401,0.3199,1.8586,-1.4518,1.8037,-1.0632,3.4091,-0.77524,0
-6.2963,3.0886,0.41925,0.62533,2.2372,0.6342,0.83689,-1.5973,1.238,1.0611,0
-7.3733,0.55255,1.7429,0.095855,2.216,-1.1059,1.7108,-0.60857,2.1938,-0.571,0
-6.4762,1.5464,0.8965,-0.42221,2.0497,-0.68544,1.3414,-0.67151,1.3345,-0.33369,0
-8.005,1.552,1.6047,0.034373,2.9289,-0.51764,2.5719,-2.007,2.0547,0.021319,0
-6.4955,1.6965,1.2557,-0.12497,2.4129,-1.2586,2.1978,-1.3256,2.012,-0.55327,0
-6.625,0.87643,2.2732,0.3004,1.9834,-1.1435,2.004,-1.0676,3.6067,-0.77348,0
-6.3394,1.3137,2.2501,0.33186,2.0108,-0.62209,2.0567,-0.91463,3.4373,-0.91331,0
-7.0049,0.96216,1.4871,-0.088587,2.3511,-1.7684,2.2561,-1.2479,2.703,-0.69194,0
-6.3947,0.95754,2.5451,0.15818,1.8306,-1.1403,1.9027,-1.0415,3.3295,-0.75802,0
-7.6368,2.0542,1.4286,0.096492,2.7831,0.089505,2.4347,-1.6808,1.8423,0.066313,0
-5.9624,2.2664,1.1142,-0.38322,2.4297,-0.58412,2.0173,-0.98169,1.6123,-0.51002,0
-6.9719,1.1721,1.4336,-0.086482,2.4059,-1.802,2.3526,-1.4126,2.4157,-0.71216,0
-6.2875,0.71916,2.8637,0.80615,1.7771,-1.3929,1.6207,0.20191,3.8918,-0.90581,0
-7.1598,0.51855,2.0889,0.54751,2.1409,-1.1319,1.5076,0.63192,2.7381,-0.73075,0
-6.2654,1.5038,1.2436,0.031598,1.9751,-0.71217,1.1453,0.56753,1.8775,-0.49619,0
-7.671,1.5581,1.9284,0.52063,2.8474,-0.45871,2.3889,-0.7419,2.5375,-0.10925,0
-6.1824,0.91876,2.8913,0.60954,1.7555,-1.1635,1.7011,0.20079,3.8721,-0.92048,0
-6.1614,1.7026,1.5793,0.36128,2.3314,-1.1997,2.0148,-0.060564,2.4947,-0.68384,0
-6.2909,0.88253,2.5969,0.78665,1.9019,-1.0845,1.821,0.19749,4.0894,-0.90405,0
-6.3725,1.6455,1.5614,0.3,2.3671,-1.3157,2.1299,-0.090743,2.5835,-0.81101,0
-6.6709,0.96826,1.8107,0.39767,2.2696,-1.7095,2.0731,0.017176,3.1858,-0.82251,0
-6.1824,0.91876,2.8913,0.60954,1.7555,-1.1635,1.7011,0.20079,3.8721,-0.92048,0
-7.307,2.0467,1.7661,0.58379,2.7009,0.15161,2.2626,-0.42211,2.3229,-0.073922,0
-6.6379,1.1782,1.7572,0.39977,2.3244,-1.743,2.1697,-0.14757,2.8985,-0.84273,0
-7.9809,1.3085,3.0923,1.6599,1.0809,0.29525,1.956,-0.44764,3.7212,0.26683,0
-7.6387,3.2345,0.96276,1.8324,1.4248,1.3307,1.2814,-0.38577,1.9172,1.2617,0
-8.862,1.0854,2.3313,1.4123,1.4496,0.57654,1.8431,0.022178,2.4977,0.41127,0
-8.2801,1.8502,1.7337,1.1496,1.3893,0.81846,1.6513,-0.14226,1.7667,0.53375,0
-8.1143,2.1204,1.9686,1.3432,1.6999,0.35329,2.4088,-0.77503,2.4269,0.39466,0
-7.9601,1.4677,2.8486,1.6114,1.1633,0.52942,2.1221,-0.4697,3.8881,0.26965,0
-8.1928,2.1552,1.9103,1.2377,1.7247,0.30731,2.5184,-0.7781,2.4131,0.33856,0
-7.7549,1.867,2.9286,1.5502,1.1457,0.82471,2.1383,-0.36517,3.6524,0.089117,0
-8.3642,1.5576,2.0392,1.2514,1.5734,-0.021339,2.4083,-0.63237,3.0151,0.35013,0
-7.8802,1.5151,3.155,1.4737,1.0842,0.51592,2.0638,-0.45317,3.6606,0.26498,0
-8.7136,2.3941,1.8465,1.2672,2.0661,0.98923,2.736,-0.59191,2.294,0.65044,0
-8.3312,1.7675,1.9858,1.2535,1.6282,-0.054888,2.5049,-0.79711,2.7278,0.32991,0
-4.7957,2.5858,-1.3844,-1.0501,0.91573,-1.9265,-1.5786,0.62163,0.12947,-0.14055,0
-6.0289,2.9337,-2.6725,-1.2492,1.2597,-1.8292,-1.2427,0.14547,-0.47513,0.46277,0
-6.5611,2.6377,-3.6455,-0.76549,1.9872,-0.76124,-1.1956,1.5049,0.49127,-0.24312,0
-6.5512,3.5683,-2.1106,-0.93101,-1.6379,-1.7597,-0.23106,1.0862,0.65582,-0.087911,0
-6.2053,3.0223,-2.7943,-0.99755,1.6875,-1.1708,-1.2198,0.98224,0.33642,0.038704,0
-5.7673,2.9866,-1.7857,-1.2845,0.87166,-1.5914,-1.4339,-0.25306,-0.42989,-0.12255,0
-7.8441,3.2432,-2.3046,0.81964,1.9128,0.83421,-1.672,-0.34675,0.42496,1.1767,0
-5.6198,3.0016,-1.1808,-1.1942,0.92269,-1.6865,-1.5726,0.63446,-0.24119,-0.71856,0
-7.454,3.2794,-1.5166,0.19632,1.2642,-0.026468,-2.1353,-0.4396,-0.021317,1.295,0
-5.6362,3.1066,-1.1657,-1.061,0.9591,-1.8272,-1.7354,0.56911,0.025357,-1.0234,0
-6.0784,0.404,2.6997,0.83645,1.8017,-1.3244,1.5948,0.22641,3.8721,-0.73459,0
-5.8462,2.8203,0.61101,1.154,2.1858,0.7577,0.67978,-0.2305,1.7115,1.025,0
-6.8345,0.23361,1.9124,0.61396,2.1601,-0.97811,1.5137,0.6699,2.6545,-0.53428,0
-5.9401,1.2188,1.0671,0.098042,1.9943,-0.55838,1.1515,0.6055,1.7939,-0.29972,0
-5.9523,1.3874,1.4153,0.39158,2.3559,-1.1312,1.9889,-0.036057,2.475,-0.51262,0
-6.0818,0.56738,2.4328,0.81695,1.9265,-1.016,1.7951,0.22199,4.0697,-0.73283,0
-5.8018,0.99002,2.4198,0.84966,1.9549,-0.49148,1.8612,0.36559,3.8963,-0.8793,0
-6.4617,0.65311,1.6466,0.42796,2.2942,-1.641,2.0471,0.041683,3.1661,-0.65129,0
-7.1948,1.8106,1.6179,0.62429,2.7342,0.27038,2.2479,-0.37464,2.2833,0.06753,0
-5.4251,1.9394,1.2883,0.13735,2.3726,-0.45759,1.8248,0.29803,2.073,-0.47945,0
-6.4287,0.86301,1.5932,0.43006,2.349,-1.6745,2.1437,-0.12306,2.8787,-0.67151,0
-7.7862,0.52091,1.1088,0.23462,2.8511,-1.6395,1.9325,1.0864,1.9859,-0.44097,0
-6.3642,2.0025,-0.14867,-0.037603,2.4452,-0.90677,0.69914,0.83081,3.1627,0.21158,0
-4.6337,1.6801,1.6408,0.39143,1.1063,-0.68137,-0.03671,0.39535,3.3101,0.077805,0
-3.0912,1.4216,1.6432,-0.27898,0.3928,-1.4505,-0.59159,0.11683,1.8296,0.15764,0
-2.8373,1.3138,1.4677,-0.26841,0.40277,-1.6158,-0.56734,0.27964,1.7553,0.11589,0
-3.0832,1.4051,1.6341,-0.28141,0.40556,-1.4481,-0.57705,0.12815,1.8225,0.15831,0
-7.2906,1.2053,-0.54255,-0.086734,2.6201,-0.68751,0.17517,1.6348,2.4916,0.48599,0
-6.053,1.2343,0.62292,-0.043822,1.7169,-0.75651,-0.58936,1.3364,2.1522,0.31767,0
-4.1,1.2403,0.83732,-0.83126,0.82808,-1.6824,-1.2562,0.70401,0.91228,0.45983,0
-3.8809,1.1514,0.65436,-0.92238,0.78607,-1.9327,-1.3157,0.88122,0.86433,0.38927,0
-4.0921,1.2238,0.82827,-0.83369,0.84084,-1.68,-1.2417,0.71532,0.90516,0.46049,0
-7.7956,0.12111,0.037525,0.20594,2.3123,-0.46191,-0.30392,2.3984,3.0138,0.33512,0
-6.1589,-0.14972,2.0388,0.62154,0.87477,-0.32979,-1.2912,1.7559,3.5192,0.38035,0
-4.3039,0.23012,2.075,-0.4582,0.062339,-1.367,-2.0214,0.95525,2.138,0.66554,0
-4.296,0.21359,2.066,-0.46064,0.075099,-1.3646,-2.0069,0.96657,2.1309,0.66621,0
-9.2675,0.53516,-0.97414,0.90241,2.0442,0.015397,0.8578,1.7304,2.4606,0.55169,0
-8.285,0.76954,0.074013,0.94734,1.0996,0.44824,-0.07689,1.3343,2.9424,0.83653,0
-6.9448,1.0747,0.20062,-0.11591,0.48853,-0.59266,-0.9787,0.74715,2.1153,0.67676,0
-6.8837,1.0395,0.0091333,-0.29888,0.55315,-0.66757,-1.0987,0.92774,2.1582,0.71264,0
-6.9369,1.0581,0.19157,-0.11835,0.50129,-0.59028,-0.96416,0.75847,2.1082,0.67743,0
-3.5127,2.1312,2.0766,-0.17161,0.39883,-0.77867,-0.70223,-0.1951,1.7283,0.894,0
-8.2735,-0.072995,0.28597,1.2774,2.5694,-0.21638,0.23917,1.5969,3.2018,0.78638,0
-6.8091,-0.13535,2.418,1.8203,1.2907,0.3626,-0.70289,0.89869,3.5943,1.0374,0
-5.4516,0.31346,2.7318,0.61829,0.18692,-0.4791,-1.7858,-0.029396,2.3198,2.1064,0
-5.3483,0.28416,2.6605,0.66539,0.18948,-0.61928,-1.6772,0.037945,2.3632,2.1132,0
-5.4436,0.29693,2.7227,0.61585,0.19968,-0.47672,-1.7713,-0.018079,2.3126,2.1071,0
-2.4957,1.0083,1.1103,-0.26299,0.23898,-1.8215,-0.52587,0.54085,1.5716,0.31169,0
-2.2824,0.91262,1.1833,-0.23925,0.35795,-1.7704,-0.53827,0.47405,1.5092,0.40365,0
-2.3135,1.0177,1.2379,-0.15848,0.38181,-1.8538,-0.49853,0.54572,1.489,0.49797,0
-4.8299,1.8392,-1.07,-0.46562,-0.18878,-1.6288,0.88948,1.8892,1.8284,-0.94381,0
